110	1155	4	7.37
352	106	16	13.32
7092	103	3	9.69
1578	101	9	12.15
452	145	6	20.02
547	325	4	23.68
104	2522	7	23.06
104	2470	7	23.06
583	117	6	12.08
251	187	48	431.98
817	120	4	10.39
627	107	10	10.62
102	5738	3	7.96
739	137	3	7.66
3671	12	5	7.46
158	183	5	8.17
554	122	5	10.2
101	2939	6	11.81
119	1029	4	10.84
327	583	3	14.46
106	4623	3	7.03
110	316	8	6.89
114	3626	3	11.57
122	1724	3	9.49
115	2173	3	7.97
1927	105	6	11.09
2780	941	3	31.35
411	110	8	10.38
102	543	14	9.67
110	147	19	7.9
1063	330	3	18.45
1426	1269	3	28.9
111	1014	9	33.75
613	148	4	12.32
394	481	3	14.9
351	1987	3	22.51
3721	169	3	20.68
3605	12	5	7.46
986	113	4	7.65
140	920	3	9.11
5638	104	3	9.88
101	4153	4	7.87
128	151	11	8.67
349	256	3	10.01
181	1083	3	14.49
620	2839	6	74.62
105	1428	8	14.05
3876	3997	4	70.59
620	2779	6	74.62
2693	12	6	8.95
5135	209	3	29.56
1309	119	5	17
210	139	6	9.57
444	744	3	18.28
606	1534	3	24.67
222	315	3	8.34
158	409	4	11.59
554	348	3	14.64
102	5972	3	7.96
107	5017	3	7.18
206	794	3	13.4
268	213	4	11.46
105	208	27	8.79
1411	12	10	9.5
105	151	55	21.47
801	102	10	6.75
59	1456	4	12.48
106	4297	3	7.03
3953	281	3	27.36
59	1389	4	11.61
169	415	3	7.88
113	322	11	23.52
291	312	3	10.2
3060	275	5	52.89
2138	9	4	8.88
2534	102	6	10.81
164	528	3	8.48
3918	101	4	7.87
120	1829	3	8.78
109	2784	3	7.41
127	2930	3	13.23
101	406	28	24.52
847	110	6	13.52
173	108	21	13.73
103	2067	5	6.89
101	201	44	13.17
105	4731	4	12.79
236	118	8	7.33
105	4867	4	12.79
614	2092	4	39.42
1001	1559	3	32.9
6007	103	3	9.69
1919	8	7	31.17
583	233	9	58.88
133	317	13	47.05
186	199	6	16.47
1785	16	3	10.2
1926	3211	5	75.42
124	1417	8	46.02
118	119	38	26.68
6871	109	3	15.24
1010	124	3	8
4981	121	3	15.64
269	547	3	14.35
243	115	9	7.78
8	140	47	32.83
191	109	16	10.74
387	209	3	9.22
278	5972	3	32.1
114	2097	3	8.02
4305	102	3	7.96
204	9	15	8.18
156	873	3	11.15
113	1347	5	15.36
204	312	3	7.85
102	184	36	8.18
193	138	6	7.09
2794	106	4	7.96
839	101	12	7.7
112	230	16	26.31
106	2124	5	9.09
635	320	23	261.62
1109	187	13	125.39
550	106	10	8.07
136	1879	3	13.25
112	2520	3	8.53
4623	106	3	7.03
118	1958	4	14.98
397	278	10	73.1
140	110	21	7.39
150	524	9	41.92
3653	118	3	12.74
433	118	6	9.55
106	1547	6	10.28
556	119	8	22.43
625	154	3	11.03
404	7038	3	34.19
266	447	3	11.77
556	294	4	21.09
403	104	14	7.42
85	588	5	7.93
271	418	3	11.92
106	344	16	12.68
12	411	33	36.55
294	3664	3	25.39
199	396	6	27.51
121	1796	8	47.42
1318	554	4	33.88
2998	12	6	8.95
425	891	4	28.29
8	3267	3	7.08
171	1387	3	14.7
149	12	87	7.75
3418	109	3	8.84
690	114	5	8.73
9	1185	5	10
129	1379	5	22.45
167	219	15	65.92
157	408	4	11.18
6932	106	3	11.19
798	1944	3	28.25
278	4393	4	42.88
105	971	15	48.01
101	2561	6	7
2056	460	3	24.4
998	134	3	8.58
113	835	4	6.7
6991	103	3	9.69
108	337	13	16.34
317	1010	3	17.9
106	2828	4	7.96
105	762	18	50.25
777	494	3	19.24
107	2405	5	13.84
643	108	8	12.09
102	5462	3	7.96
105	837	9	8.88
282	169	4	9.45
2092	101	7	13.78
256	349	3	10.01
777	358	3	17.1
180	374	4	12.63
