14	6634	11
439	2447	0
26984	4348	19
110	2320	15
14	4910	18
113	3575	33
199	2606	1
145	4771	3
129	4207	4
4453	3194	8
16	6600	8
13350	4654	9
2046	5078	7
41315	4142	7
107	7452	0
20583	3049	0
12	5645	12
634	3010	3
107	8689	0
3968	3721	2
103	5408	3
7893	6778	1
24090	6274	0
2290	4015	5
102	162	5
499	1874	8
1935	8026	0
12	6470	1
1767	6538	2
2167	702	21
34194	2645	8
283	8754	1
106	7992	4
9826	6814	14
12	1637	12
101	1537	10
6201	9182	8
11812	490	11
108	3158	3
16037	4402	3
486	8883	15
14	5223	18
341	7204	3
10838	4053	9
1047	8528	1
139	1656	21
12	6306	9
13	4380	8
180	1518	5
2373	9900	5
3152	5435	20
606	8585	1
12	5999	18
1437	4956	5
1691	9138	20
1289	4459	1
3400	8161	22
3511	3776	1
14	1836	26
9522	844	4
3573	1819	7
6442	225	19
40150	8528	8
39612	8661	2
59	2568	9
3429	503	12
22312	5663	0
3476	706	6
1901	5948	8
2053	879	5
11720	1285	4
3272	6570	19
1841	4844	10
158	7856	9
1427	7224	8
14	5131	8
921	118	25
12154	2483	6
134	4917	16
1550	7185	6
109	340	4
2607	1819	0
18355	1605	0
3635	7141	3
824	345	4
1401	1198	20
1306	4669	1
140	452	12
14	8511	32
408	3794	14
9388	8905	5
3064	6643	12
8	2526	24
14706	28	0
2924	2532	1
713	2232	7
146	1924	7
3708	8416	2
20795	6980	5
12	1323	10
39332	5671	11
190	8639	6
820	5416	0
15986	2205	1
1334	1407	11
30652	4695	1
300	6391	4
128	2060	1
35400	7415	14
2	3697	28
13909	8763	2
35791	1366	2
184	3719	1
102	7467	6
8018	7276	11
204	2929	10
1738	3453	6
2	3070	8
25812	9710	0
33696	9148	10
2056	2539	1
33426	8688	8
25917	9963	0
14	1700	8
106	1179	13
153	4537	10
506	3329	22
5741	3618	10
12	7622	5
981	6989	4
30892	8006	3
126	9479	8
1104	3466	10
101	8236	9
7250	2343	20
105	228	3
9107	4792	35
6296	9100	14
10466	9226	20
26635	3592	2
1106	1792	9
37102	5684	9
14	4485	8
110	4339	4
39831	2602	27
103	335	5
462	3098	2
6464	7126	6
306	301	14
14519	7153	4
2083	1924	1
23821	7281	10
32639	7318	5
2031	9564	13
197	5576	21
14663	8243	13
3765	9698	17
216	7183	11
12	3535	10
8214	2721	0
102	7946	11
109	1944	3
142	6529	20
9519	3277	3
465	1792	0
174	7550	11
14	535	32
5773	2792	10
345	7810	17
1340	5981	19
191	6737	1
27607	7513	16
35010	7745	6
23841	6486	0
5456	2963	24
101	7904	4
12	2246	8
2452	8736	2
29521	5710	8
38993	719	17
757	2609	1
692	910	1
527	7279	7
12	5369	32
108	7218	2
105	3470	3
588	1752	0
17936	6770	9
32570	790	15
111	4946	7
7640	2549	5
486	3194	12
14	2889	10
8	2937	3
1510	5743	2
14	6095	25
42370	4952	5
102	1668	14
4332	8492	14
26431	6730	21
949	5103	1
14	1026	7
59	8975	8
120	5557	1
527	5027	8
25554	7198	3
853	5704	4
16685	9746	8
16616	4728	20
14	3648	8
103	9641	7
103	8807	5
145	3311	5
120	4154	21
108	2807	10
1326	2471	0
5725	6505	2
9080	5345	4
9142	7253	9
314	6869	17
377	9035	10
104	550	10
14	1011	40
14	5602	21
34335	1363	4
20125	4396	1
7623	2735	4
260	603	8
242	7902	3
38441	6297	5
40735	4756	7
2468	3552	3
102	5988	28
21101	3835	0
5973	8820	6
7720	333	0
822	6823	0
690	9158	6
237	7683	9
85	3020	7
3721	5725	13
9	3838	11
1515	1763	9
16244	4966	14
137	4593	2
104	5930	6
12	8834	26
2486	6951	7
7200	6138	1
111	6973	4
13208	6088	7
3544	252	8
5333	8369	1
108	9759	4
59	3139	12
12258	8878	7
132	6043	21
124	7579	11
113	8719	11
104	6822	11
133	4564	13
101	3682	8
106	8158	9
7328	7166	13
18477	9695	2
122	4411	2
8604	5958	0
24021	8477	7
704	8634	6
259	1746	4
12	2092	4
14	9346	12
13374	3285	7
12	169	11
4416	8208	16
4410	2550	19
17465	5059	9
127	5056	0
103	6797	3
40488	4417	12
108	9880	6
27403	1750	9
5404	4823	0
223	6990	2
101	8224	8
101	75	27
5273	5460	10
31656	1150	13
85	2444	5
113	3496	23
4486	8854	7
947	2757	18
420	9282	11
625	788	6
203	5913	8
136	5077	6
105	8999	27
30554	1309	1
21612	6589	15
101	1057	19
14	8302	18
112	713	6
14	2852	4
14	6824	12
26740	1081	6
25245	8495	0
6297	9188	9
16	2497	7
2775	5721	8
28129	557	26
10770	4312	19
10997	759	3
12	6049	13
19730	1573	19
3651	3754	1
85	2561	9
40400	5162	13
109	5847	1
14	1443	19
108	7570	2
25186	7189	4
2166	1372	24
9454	1021	3
15393	2535	11
531	3645	3
102	1031	6
142	3974	2
11074	3027	6
1059	6213	6
3734	2595	6
27190	1088	5
302	3993	2
3410	891	3
240	6920	5
101	7559	4
1161	6317	10
12193	2580	3
5409	3915	4
22077	5159	0
12	8426	10
1193	5109	15
103	6976	13
756	1904	1
10787	8189	11
2780	9768	1
132	8603	10
2285	6570	21
105	8237	21
14	2094	10
14	1217	13
101	4236	11
24549	561	18
14	9837	30
103	9934	7
177	3309	23
604	7906	3
224	7465	8
2348	4054	14
122	9725	9
39877	5516	16
14	9260	8
8162	426	7
7143	8396	16
3094	2953	14
121	2161	2
200	7054	6
21301	4185	0
41913	670	15
202	2706	5
9326	4177	18
6459	237	16
2	4954	26
144	6468	5
119	5650	17
12	4006	14
12	5387	3
24280	6623	18
3399	6539	9
479	7308	1
101	6528	2
7166	7865	27
22535	1102	2
960	1005	2
6371	1960	4
12	4449	11
2923	781	3
1202	6187	0
133	4787	13
266	1289	8
38599	6673	1
151	1495	16
104	876	6
2041	2664	3
14	512	31
136	3414	11
26109	2902	9
523	391	3
105	4384	2
155	338	8
210	651	9
102	1289	2
3381	6857	7
7471	829	1
111	1337	11
250	4643	15
116	1071	21
14999	119	0
417	9837	9
12177	3516	8
6545	2687	11
39297	5735	2
2676	1209	13
23363	7181	6
538	1367	0
58	5852	5
4222	2085	10
664	9075	31
43349	7164	10
12	5672	11
111	1245	3
4369	6688	18
34578	1913	7
31022	7562	5
2563	5858	8
20286	7370	6
159	2070	0
8066	2155	8
3444	5020	3
128	3040	2
5398	9768	10
14	9862	6
900	6462	3
14	2562	18
14	8365	24
2115	326	10
7285	2565	3
33645	2028	10
8937	9959	11
13728	8570	8
12563	2463	9
107	8273	0
44336	1811	12
12	495	6
107	7356	0
22983	523	6
85	3523	10
33704	4875	8
11489	8878	14
8	16	15
5975	9844	7
103	7648	16
23293	6862	13
6359	3136	16
320	7836	5
286	6776	4
12	1413	14
25185	2459	3
4450	4017	2
109	1267	2
12	9157	3
32719	956	2
171	1941	8
39898	9979	3
6756	5766	8
29605	8839	6
105	3106	2
8894	9732	19
172	6454	11
3844	7316	9
106	8245	6
129	8366	9
873	6692	0
134	4570	2
125	3209	4
44601	2645	10
446	6622	3
416	2936	8
30469	2463	2
35526	6591	12
33822	9689	6
14	5440	16
14	9065	9
801	5422	26
353	9239	7
5465	9795	8
4383	9397	16
101	3079	13
107	8854	0
128	1674	2
30047	3684	2
107	7803	0
1110	1192	10
14	4302	16
103	2752	4
353	6842	5
2716	7348	8
17545	4829	15
14	7620	11
16	4651	19
42496	4947	3
39989	231	1
116	5445	16
108	6109	24
36968	3017	1
327	2662	8
113	7523	6
1308	4031	4
85	9295	8
32665	1271	27
104	4614	3
102	8908	8
25441	9269	0
1632	8497	3
12	494	18
352	7521	1
9605	777	6
976	8265	7
21320	4532	9
14	8623	29
103	130	11
5790	1650	13
39701	6951	10
27859	4861	3
31563	2105	3
14	5100	12
40481	8061	17
12	1163	10
13	8276	3
12	837	8
104	5007	5
22790	2961	1
17750	9436	14
618	5698	10
14	6183	5
8	2459	4
103	5518	7
5651	1954	16
101	5922	18
657	7158	17
120	8796	3
106	9553	10
10809	1896	6
5377	4116	0
101	6540	3
101	5475	4
14	5996	8
357	3065	14
14	2349	27
1931	6624	0
202	1810	9
132	6750	5
103	4806	19
9076	4911	14
25858	9778	0
4507	796	8
9800	3838	14
14	77	8
4763	5117	12
117	9837	23
101	9218	9
396	1258	7
101	4651	16
9	2204	8
109	1850	6
102	5257	11
3155	5463	0
23864	5124	23
1865	9662	1
9455	6138	2
14	3847	17
561	9192	14
823	3273	5
2329	2957	18
3985	4815	0
8792	6918	0
3169	6113	0
306	7662	1
14	4544	20
33583	1362	1
110	1809	14
19508	9106	4
14	8642	19
106	918	5
29522	8643	12
3026	4986	3
14	6916	13
109	7101	1
26706	45	22
102	2761	12
12478	9236	7
7255	6116	4
12	2432	5
1209	7891	25
7179	3286	2
161	6095	14
281	6164	1
2437	1491	7
331	5405	2
30630	9056	14
957	3128	10
10382	7222	8
12563	9178	15
12	1739	8
17323	3953	6
12	8331	5
451	3939	3
4159	5394	9
5115	3691	7
103	1602	13
3982	4551	0
14	7928	8
3232	7051	11
2278	9222	8
2503	2815	22
25491	7663	13
12	596	7
275	9417	10
3618	3970	5
28032	4499	22
9948	8292	7
14	2033	15
40440	4909	3
101	560	1
9210	3096	6
59	9717	2
941	6850	5
1301	7173	3
139	4640	10
22331	5685	0
570	1612	9
18064	3173	6
1166	7670	11
102	1968	6
12	722	17
135	3266	0
259	7051	7
117	893	3
108	7394	2
110	1088	3
467	3997	3
175	9312	21
3457	1686	3
3199	8278	11
122	5483	6
119	9263	4
101	851	11
10580	8430	8
938	8260	6
661	7849	13
842	6598	15
12	9590	20
12	6270	8
711	5527	2
677	3038	14
3657	8031	2
101	7102	4
106	3532	7
147	601	24
2052	1588	12
14	1234	7
14	4752	13
110	6343	4
35218	1214	2
102	1520	4
27240	2919	17
7167	101	8
42186	6917	1
20271	2839	0
44083	824	9
85	6937	9
8977	9590	0
24219	5449	8
14	3506	20
1185	5915	9
1651	3430	4
141	4030	0
14	184	15
6087	921	10
531	4206	14
1607	3811	1
102	9913	11
140	598	11
305	4338	25
7231	5106	1
28657	9332	4
15515	275	0
103	7678	15
3615	3085	7
9	5225	10
13083	4976	1
126	2576	15
10753	5630	6
137	6890	11
3193	7974	0
35825	7982	5
131	9501	2
120	2284	2
7451	977	2
103	3453	23
3189	6574	7
12355	1216	8
3868	4100	11
2449	1845	2
6308	747	9
14	8182	12
1560	5261	4
36047	3624	10
112	6929	21
12	858	3
9179	6677	1
102	1592	20
126	639	12
890	9526	11
457	9903	2
17952	3782	8
32265	53	15
101	5151	5
11878	3142	1
2785	8754	10
204	2633	3
6594	5992	16
1001	6746	4
764	7986	11
32351	163	20
35787	2503	9
19423	5709	1
14	1080	11
3107	1983	0
245	9030	2
15949	7236	4
9067	6356	19
127	4880	0
14	3417	12
129	6813	16
4683	5667	2
29532	2806	3
22182	9134	4
4616	3364	2
140	8024	10
12	7870	14
876	5395	15
4999	5999	11
457	8678	2
12	5044	21
12	9629	12
3010	3950	10
14	8049	14
14	9116	14
626	1705	2
101	4950	5
10596	549	6
4139	7299	10
103	9782	21
1436	4430	12
147	4601	8
37589	9654	10
43088	3895	5
103	8020	1
12637	3027	3
907	8537	3
105	8630	13
104	5562	4
102	8604	17
1733	5965	3
44114	8837	18
11446	31	5
107	7947	0
1464	2818	0
8	1420	17
143	2229	27
101	8214	5
18898	5481	6
3039	4240	17
14	9266	23
8	935	15
4505	8282	3
105	315	19
14	5589	12
849	2901	7
1160	1753	14
6858	3283	11
7011	3482	9
8147	2520	0
9	2311	16
215	5116	1
315	4775	23
125	278	3
455	5055	15
8086	2230	0
1925	5979	0
106	4423	1
1683	8067	0
348	1466	11
27282	2350	13
8571	8959	13
365	4541	3
34750	5967	7
7768	8800	1
939	8833	0
8903	9967	28
101	2174	15
106	2126	6
12	1716	24
1072	701	14
952	7939	1
20993	3686	0
107	8481	0
37112	921	5
107	7628	0
14	757	24
117	6200	7
101	2622	13
106	2574	4
13984	269	3
14	7795	11
104	2232	4
122	3183	20
212	9621	5
1470	4476	0
1353	5679	20
101	3668	5
101	5404	20
15699	5982	7
36872	8823	4
12	1872	16
128	6034	2
12	3766	21
12045	3724	2
33687	7029	14
41357	5619	14
403	6536	11
105	1780	5
102	4829	5
4080	3160	3
200	8982	5
6353	9744	7
613	5290	1
2343	9558	6
102	6169	28
3604	8729	14
30732	928	6
204	3020	4
18102	753	7
105	670	13
174	9508	22
594	857	12
17568	8046	19
11512	5443	4
35005	5720	21
23770	6434	0
12	1852	10
12	7569	7
10781	8811	5
12	3576	19
101	818	4
41847	5556	9
1826	8342	12
101	3640	31
8510	8219	7
41141	6726	22
194	5341	15
14525	2199	9
2050	8587	1
14502	2957	3
3784	3739	10
14	8983	13
123	2562	12
1059	4274	12
33877	3660	14
6790	2514	10
14	6196	15
1185	7388	1
10394	7678	16
16	6643	16
102	1302	9
24460	6851	0
200	7794	3
115	8602	3
12622	6771	5
15554	8372	2
312	2742	10
1877	3857	1
232	7908	6
14	1489	22
14	2366	17
11168	4261	5
396	3196	2
243	6496	10
12	565	8
31684	8710	9
201	7788	2
104	7696	2
9295	1135	6
8	2731	6
14	3413	13
6468	3425	3
202	7689	16
101	8763	9
14	4563	30
1961	5455	17
18845	5401	4
22605	5855	0
133	2625	9
581	9534	1
1805	457	29
508	4797	21
3669	9387	4
12	3226	13
397	9172	13
102	2077	6
210	9429	27
9	4643	27
5629	8312	13
322	3058	3
101	3355	23
101	1594	18
11447	3769	8
1825	4215	15
102	152	9
2507	6118	32
1197	3429	0
4368	2293	11
104	5650	15
19626	2594	0
2449	8568	26
23767	4001	14
5723	9077	6
102	9247	4
145	3737	10
114	8596	4
14	4272	20
308	9113	17
258	3623	0
31983	9549	10
6970	209	6
14	8370	19
750	7027	1
12	1404	8
128	8528	3
102	2778	6
171	7617	3
115	2070	1
102	6073	9
24430	1909	5
11821	7650	7
3590	4491	2
815	832	1
191	9130	8
2214	9950	3
436	3284	1
104	9629	4
40941	1844	11
165	9905	0
43999	2963	26
12388	386	17
107	7276	0
645	8073	9
515	8239	7
102	3964	20
1550	6850	10
5426	5595	0
107	8321	0
25849	6453	6
31672	9544	7
690	1175	4
5513	6992	0
5036	1870	10
921	1990	31
368	3538	6
103	8183	16
6121	8476	3
2	4622	9
14	5520	16
5335	545	13
12	7835	9
288	873	15
107	8774	0
105	3637	2
31163	2396	17
129	6066	12
105	1300	7
43446	9502	5
226	3656	3
106	4640	1
101	3955	7
101	2237	5
148	3242	6
14	6097	6
242	2890	6
19822	2667	0
85	8465	8
12260	2535	20
2189	6461	4
14465	3529	1
108	3141	9
41757	7612	11
172	972	4
37072	7021	6
12316	5634	13
5632	5224	11
111	7112	3
12	9308	3
8985	7460	22
17203	4272	12
13642	8216	2
6228	9305	5
14	6874	9
34880	9641	28
14	7444	11
1228	5956	10
271	6046	2
301	9322	7
9095	2335	2
5965	4462	4
130	8277	1
115	6042	28
434	3576	5
12	1654	6
43956	7285	16
155	3467	2
104	5820	11
445	7396	5
24771	5068	7
395	1808	7
102	2512	8
15246	7122	5
3992	5302	0
4296	7891	16
558	6112	5
14	8147	11
148	7685	6
33192	7474	2
6458	7159	10
12868	6455	4
499	8738	7
12	7608	1
113	2358	12
21507	4180	20
628	1952	1
7986	7691	3
106	9579	6
287	8708	4
158	7661	5
2697	6282	5
11165	2698	11
2832	4538	4
33141	1901	5
113	5466	19
22306	5720	5
134	3018	1
5232	1345	0
1170	5480	13
326	629	1
6422	457	20
18505	6267	10
3271	5426	24
142	7418	19
37678	4822	17
422	1918	14
104	9590	28
9	2699	8
40772	7224	4
9001	8068	11
2379	5818	7
1295	3237	7
103	796	13
16333	655	0
6749	1575	6
101	1947	6
28393	8641	9
23755	6430	0
125	4561	19
8	6656	12
112	593	15
12	2966	17
12	8412	7
12	5904	2
124	258	19
112	7000	8
14	5499	8
493	823	4
120	8267	3
40248	2352	21
14	9593	15
11231	7703	13
102	2718	14
1853	9983	2
114	442	11
39716	400	4
14	7124	13
14	5947	10
8766	4818	1
2811	3092	7
7336	5461	2
102	8057	26
104	4505	17
11262	5523	9
11604	8710	7
28217	87	1
13378	7168	1
35540	1203	1
129	3665	7
14	2556	15
687	4203	18
12980	1363	15
102	2938	6
4299	4903	21
12	4093	13
14	7147	32
102	668	3
111	3651	13
302	6085	2
16531	7230	14
15932	5119	12
176	4394	17
19881	9935	7
874	6937	0
111	3020	25
8389	4193	0
341	8375	7
111	2601	5
201	1157	7
26931	8213	6
1456	1490	0
7906	8084	4
14	9243	17
9837	5934	22
112	1881	25
352	8189	2
14	4820	5
101	2678	4
110	6502	16
41221	5718	5
30326	6607	1
108	7490	2
103	6323	5
103	542	8
545	3344	6
106	4778	22
2743	6525	6
7558	2757	13
2321	2643	3
19340	5914	1
9305	1503	9
59	5329	19
14	8343	20
101	2514	14
103	3248	25
4949	8941	9
8921	9233	0
234	5817	11
109	8651	4
2415	6111	2
23553	5807	32
29683	7204	9
9	8608	17
1065	4495	18
9202	5454	8
39870	7456	14
230	8647	5
148	1005	10
101	52	11
37860	5846	5
7391	2807	9
1809	3488	4
8227	8494	17
12	6135	27
1695	5562	8
477	7742	3
30340	7648	20
1526	563	2
7014	1425	4
1434	2214	1
12	5020	7
44250	1397	25
13140	5803	5
1240	1011	26
104	1176	8
101	7037	14
12889	9888	2
9993	3257	2
447	2213	2
9	8709	15
12	8250	10
12	7383	10
131	535	3
106	9162	15
1574	8556	12
105	7000	1
14	8159	10
155	2190	1
9162	6146	3
41154	5852	13
9	5902	10
22048	926	2
267	2772	3
41300	5748	7
5558	9523	3
1526	7730	19
14	253	19
484	3651	5
139	878	28
506	8695	7
9840	8487	9
1269	3182	26
27897	9253	11
8077	7941	12
1208	5294	19
14	4222	11
137	2895	5
104	5852	16
4546	6780	9
38838	4524	25
11962	8373	19
7621	2227	2
310	3803	5
26993	5151	3
8491	1900	4
117	2290	2
12	1111	11
196	1937	0
551	7196	3
1618	7415	3
12233	3962	9
12	8400	6
13084	12	14
8260	2873	0
14	3198	14
2995	8698	6
344	5531	11
1189	54	0
260	5837	8
2208	5475	6
253	1591	12
30544	1501	6
4430	3588	7
18848	4305	10
1458	478	8
10752	6207	11
384	2295	9
3709	9982	11
101	2587	10
120	7338	2
14	9054	16
14	5495	9
1132	7505	4
12	1908	3
2058	7609	12
642	4197	0
19940	8184	23
1660	4126	8
40473	3222	4
38112	195	1
101	6771	10
101	222	7
209	8338	8
34233	9308	15
20936	6058	9
244	4717	0
10115	8613	3
7265	2170	14
1304	5953	9
30355	9818	9
103	3611	3
10111	1287	1
120	4290	7
8	5568	2
14	6431	12
2660	7040	0
12	6352	12
6163	7103	25
10017	3282	11
608	7646	8
7002	3816	6
1094	4467	0
17823	6553	11
12	2730	2
23002	3761	8
12	110	27
26888	5301	11
420	8297	5
20586	8360	23
39815	6459	1
110	4286	3
129	2822	8
260	8660	3
102	1704	6
7211	1664	4
12	559	13
29453	9818	3
3540	1879	23
12071	7528	11
2100	8634	19
967	9563	3
28550	5022	5
692	8426	18
12	4452	5
28609	8824	21
1456	1263	7
4081	6798	6
12	6625	10
528	5157	4
4992	6637	4
39351	6570	8
17329	6195	8
7922	6350	11
138	8478	9
10793	4910	3
112	9295	15
105	3941	11
14	7051	20
108	3925	2
1846	8436	2
8117	7918	12
2120	6076	22
103	9135	5
104	9646	7
42811	7434	29
450	6060	11
1376	3615	28
23037	9578	2
32513	5299	6
39386	2552	7
14	3407	8
1168	3476	1
27817	4044	9
549	4201	4
22209	5516	0
114	1289	12
110	9522	4
42430	7233	12
40202	5268	11
274	9047	10
271	1121	11
870	3732	4
474	4902	9
37879	8517	19
9300	4873	4
31452	8125	7
116	8485	4
44414	584	3
8000	8250	19
805	6507	11
14	4068	18
449	5605	1
785	8251	5
103	9704	1
5567	9466	0
1621	9793	5
12	8459	12
226	5180	1
209	1643	17
38438	1139	3
10122	9480	12
22129	5330	0
106	1660	4
1143	5607	2
1731	7402	9
108	4472	11
2592	1143	0
5846	8595	4
33921	8553	3
85	8975	7
33476	8776	9
158	2706	8
261	190	7
171	5556	5
104	4297	24
129	3813	6
15614	2941	4
156	2971	3
1872	9388	12
4531	9222	10
5751	7348	14
954	4826	7
116	9836	4
38719	1071	18
102	3557	25
968	624	24
484	9207	3
2285	2030	8
14	7008	12
395	7113	13
8506	5458	0
12	709	1
1620	485	20
42118	9664	11
34677	7615	12
28126	1446	11
171	5783	13
104	3948	3
103	9154	11
176	5087	6
918	9948	2
8	1268	10
138	7738	13
36523	8420	5
368	6055	16
464	6075	2
3112	6124	23
104	6794	3
10685	6965	10
639	3499	9
101	2432	2
14	6659	6
539	1591	0
127	4616	0
105	1231	13
110	2591	15
11991	7703	6
137	7033	8
13463	8067	3
107	8249	0
107	7380	0
159	2003	0
2241	4241	8
110	4886	8
165	9737	0
1456	1125	16
1026	9886	16
23518	8779	15
104	8163	26
42937	8375	13
16359	3657	24
844	210	2
151	9653	12
116	1639	12
12	3013	9
102	9709	8
1267	701	18
40129	4189	5
119	536	2
128	4868	2
3571	7167	6
44146	7130	9
449	7425	1
1036	5153	16
107	8958	0
107	7699	0
12	7715	9
3647	4895	4
308	2693	1
1131	7531	15
14	7689	21
14	6178	11
14	5325	12
502	6675	8
6133	3541	13
164	995	0
41658	6864	22
33713	6905	18
11925	5545	13
41979	5368	15
30933	9221	9
14	9871	9
11907	6341	3
7442	543	6
37422	1325	13
1362	3178	3
1453	4073	11
38387	1192	7
493	5415	2
1252	9109	4
685	9723	3
30804	5287	5
105	5728	13
37706	8882	7
101	4655	10
950	6510	3
181	9861	5
129	463	4
23031	4019	14
1794	8702	4
860	4207	9
128	6306	5
139	2334	4
821	6090	0
112	9860	14
103	2159	4
136	6905	6
14	4705	16
6413	2587	23
4540	5019	9
10351	3236	16
101	6826	5
4272	1529	7
6069	4198	2
3399	8742	6
12	6506	9
23944	3320	26
113	2602	6
14	1324	10
101	3074	3
14	8065	7
14	4747	28
1856	8485	10
5600	9136	7
33249	8007	7
365	9831	2
739	2266	0
6988	203	10
14	8392	13
14	6670	19
10898	473	5
101	5387	4
17957	1413	0
254	6467	4
178	8999	2
115	6502	1
116	8266	15
2272	9318	10
4300	6512	4
114	8908	6
387	3316	10
8	5142	29
14	7906	13
557	6171	20
12	6983	5
16741	1010	0
1085	1689	6
12	2862	17
101	3781	3
40979	8204	9
138	9782	6
2367	8345	21
614	8532	4
12	938	10
6569	5643	9
279	6300	2
8242	4890	9
101	8676	9
59	1569	10
5127	1588	3
10902	6053	1
979	4011	8
24190	3755	4
13144	5619	15
102	8905	6
170	7858	9
105	4868	1
5719	8916	10
14	7020	13
106	3857	2
105	79	9
103	9216	8
2982	1547	10
122	3484	12
4047	8469	0
166	1197	15
14	1900	8
12655	3624	4
101	2444	3
106	5343	5
105	3844	4
428	9330	4
6821	8560	6
36596	1316	6
29943	2493	5
8586	7521	6
4026	6641	0
14	1861	14
21341	7391	6
1373	3951	3
261	7322	17
121	2710	11
14	9354	23
14	815	6
13258	1422	20
14943	3097	7
13700	6643	20
12	736	6
107	8115	0
26040	7283	13
107	9054	0
18941	4086	22
749	9028	21
107	7540	0
2085	6005	5
6709	7996	5
341	8929	1
107	8601	0
33770	1404	18
391	5494	6
12887	2906	22
31069	3322	7
12640	6145	25
169	5109	18
2693	3286	8
769	987	8
23594	6317	0
505	7275	20
1873	2849	4
102	650	7
4060	742	12
202	4789	15
14713	3087	24
5108	125	1
12	6346	9
10056	1267	1
1238	6089	23
102	4258	5
14	9229	21
22736	5775	10
3754	8673	7
8351	6246	23
10444	6274	8
2	2364	6
14	5933	14
2020	6145	13
103	41	1
9086	3574	5
124	4476	23
9128	6395	1
558	6352	2
36736	3577	14
43360	545	9
1111	8776	5
16157	1359	11
11304	1250	1
9	6858	33
22191	5504	0
28961	2524	5
21913	820	10
12223	915	5
101	6787	3
6595	4948	9
430	6485	5
1966	5	3
13246	6335	15
1687	441	4
104	2441	2
815	5239	5
102	7620	4
12	9646	15
4382	7006	24
385	16	11
14	8203	7
728	9728	3
101	906	4
12	2702	17
113	6187	2
85	4357	11
178	6434	22
104	7848	2
147	2243	12
17015	1330	5
25032	8471	16
3329	5440	12
143	4904	4
764	6573	20
173	4604	5
15255	3760	5
123	9500	4
14	3015	7
5556	8460	0
14843	1397	23
143	3012	31
2	339	5
8	3548	16
10544	7027	5
12	3974	7
1090	7630	3
8073	2463	0
105	8289	6
14	6638	17
7775	2179	6
647	8345	9
1177	7089	2
1090	9545	11
3218	5319	4
489	2923	12
310	2625	4
9846	6312	14
14	7087	7
33524	1179	10
9702	9577	1
14	9605	7
3560	8888	31
674	8131	2
14	6504	7
728	9280	1
104	5390	5
104	8999	28
19803	8372	4
7369	9985	0
303	4543	10
14	4104	20
101	9262	1
12	6915	13
24001	6618	0
43123	8382	3
26333	2001	4
153	3537	15
104	5802	15
19676	2619	0
13460	2610	33
22813	5945	0
672	7735	5
12	2956	20
38351	5972	15
12935	765	16
19309	2448	0
9	8541	13
185	3573	2
996	8726	3
2336	9725	18
12	748	7
85	1505	14
9	6782	15
120	8273	6
14	8877	8
378	2984	4
2815	5541	8
106	284	2
11463	1641	13
1615	6095	17
105	5359	4
129	6085	7
32024	3353	12
14	4200	15
4437	3895	18
2466	9364	10
1044	5393	18
6120	2976	4
6547	7219	9
29700	48	7
101	1921	3
138	1014	18
31600	9947	4
35712	4253	28
14	9701	28
4000	5561	0
32424	8048	7
1512	10	6
432	1624	9
103	1224	10
271	2250	4
1194	8597	5
243	631	2
27870	7374	3
135	3194	0
5328	8124	12
2123	4479	10
141	3846	0
101	6306	14
25132	6189	3
484	8762	13
226	9588	10
109	9977	14
30569	9626	11
102	8968	9
5823	5343	7
12626	2791	5
7598	4341	17
775	4342	0
476	3164	33
234	9699	14
37221	9708	18
12	4610	17
6154	1573	2
38149	8876	3
2227	2801	2
12	3139	2
225	407	1
2915	854	16
14	8456	22
1428	4502	2
102	6118	16
12	1222	13
999	7850	12
14	4939	7
1221	4809	1
9324	9208	3
31929	4253	25
19848	8173	2
332	3379	0
40579	6742	1
180	6277	17
9	7024	11
459	5076	11
24775	7153	0
8112	2363	0
1922	3733	9
103	875	6
3427	7701	2
21646	6243	15
442	347	4
3465	7095	6
1766	7782	7
119	4819	19
114	3493	5
1781	8866	3
11284	5542	12
22093	5234	0
8919	6003	39
14	2893	16
37746	9211	7
106	3486	11
12050	1049	5
26557	9421	4
14	9451	24
101	5891	15
106	1727	14
108	55	9
7627	4175	6
1144	6667	3
102	3367	7
116	7078	6
454	5827	8
557	5754	14
1870	1454	7
31938	554	3
112	5034	12
1318	316	0
4396	5402	12
104	8685	9
19219	6269	19
9	6583	11
103	2253	1
105	1581	10
35340	5794	12
38987	5795	2
2852	8001	2
12	6189	16
40767	8889	17
38029	3077	14
4271	2171	5
12	1195	3
12	2116	4
12	6600	12
744	8178	0
44242	6161	0
556	4313	1
144	1967	8
12	1480	9
7216	2463	4
39869	5117	9
779	7681	2
109	1214	5
101	6020	13
226	1843	1
967	16	20
14668	8176	10
14	969	11
359	7507	1
25331	5253	8
31434	7028	2
133	1913	5
12	6112	11
19823	2809	20
12	2691	4
152	5823	3
58	2515	0
9154	1615	1
177	8233	17
10944	7287	13
19282	2429	0
41750	9682	4
32819	5124	25
14	5273	9
14	4951	11
728	798	5
25452	9290	0
6536	5260	2
1096	2765	8
17181	2019	6
101	9876	2
12	788	3
43574	824	26
383	8310	15
111	4577	11
109	6351	2
43936	8136	5
105	5236	10
10109	2346	2
8846	7632	0
103	2840	9
27790	7887	28
104	6068	6
1896	7068	4
1475	6128	0
121	8653	4
12	2676	16
113	9276	3
4709	9443	11
12	6685	4
6993	1844	2
102	7059	13
29569	5175	4
85	3675	5
15223	248	7
1507	9735	8
101	439	5
14	1142	11
2390	8903	1
2105	5088	15
