9069	1130
4072	1131
999	1132
125	1133
1197	1134
716	1135
7236	1136
6572	1137
8094	1138
7272	1139
7652	1140
7953	1141
2729	1142
7239	1143
9251	1144
623	1145
22	1146
3779	1147
3982	1148
5998	1149
3473	1150
7774	1151
7995	1152
1295	1153
1078	1154
2458	1155
4883	1156
1517	1157
3141	1158
6122	1159
5152	1160
6819	1161
5796	1162
8662	1163
4929	1164
2935	1165
8397	1166
7524	1167
5181	1168
3411	1169
5262	1170
7742	1171
3833	1172
7657	1173
7877	1174
5854	1175
91	1176
4814	1177
2064	1178
8708	1179
883	1180
5672	1181
3909	1182
7253	1183
174	1184
3854	1185
8674	1186
802	1187
304	1188
8954	1189
6802	1190
6028	1191
8938	1192
4900	1193
7058	1194
6383	1195
2399	1196
5478	1197
8639	1198
9425	1199
2308	1200
3584	1201
3928	1202
1772	1203
7146	1204
511	1205
322	1206
5967	1207
4489	1208
4787	1209
5213	1210
2570	1211
5143	1212
1657	1213
5687	1214
5993	1215
3107	1216
911	1217
599	1218
1661	1219
8262	1220
7362	1221
7290	1222
9395	1223
2379	1224
4454	1225
9167	1226
7710	1227
9428	1228
8321	1229
5070	1230
1236	1231
9644	1232
3338	1233
2442	1234
5279	1235
7612	1236
1587	1237
2363	1238
8081	1239
413	1240
640	1241
6166	1242
4202	1243
8434	1244
4062	1245
5271	1246
678	1247
167	1248
3295	1249
7216	1250
3634	1251
2011	1252
9180	1253
1559	1254
9567	1255
232	1256
8821	1257
722	1258
4114	1259
679	1260
7530	1261
403	1262
9564	1263
1379	1264
9501	1265
2337	1266
5142	1267
6236	1268
4828	1269
8843	1270
7659	1271
3281	1272
8730	1273
786	1274
91	1275
6130	1276
4347	1277
6884	1278
512	1279
7830	1280
7084	1281
7260	1282
4496	1283
31	1284
105	1285
6809	1286
3260	1287
2307	1288
163	1289
6730	1290
1466	1291
5397	1292
8618	1293
8307	1294
5014	1295
5064	1296
2793	1297
5081	1298
5180	1299
4163	1300
2500	1301
9576	1302
1760	1303
7385	1304
4310	1305
4542	1306
3267	1307
7571	1308
8786	1309
1967	1310
2643	1311
247	1312
9467	1313
6864	1314
4690	1315
809	1316
8085	1317
5299	1318
188	1319
5284	1320
5597	1321
8253	1322
2247	1323
1798	1324
7958	1325
1690	1326
2876	1327
7345	1328
1974	1329
1750	1330
1953	1331
4336	1332
6221	1333
8113	1334
6555	1335
247	1336
7500	1337
5543	1338
9108	1339
4400	1340
3500	1341
5557	1342
9383	1343
6853	1344
6488	1345
6735	1346
2416	1347
7015	1348
4124	1349
624	1350
3339	1351
1228	1352
8641	1353
7600	1354
3504	1355
6989	1356
194	1357
7046	1358
139	1359
8141	1360
5492	1361
1205	1362
82	1363
9241	1364
7983	1365
6330	1366
221	1367
1658	1368
8089	1369
261	1370
5044	1371
269	1372
4277	1373
83	1374
18	1375
194	1376
2129	1377
443	1378
7640	1379
6817	1380
8303	1381
3479	1382
5646	1383
5915	1384
8933	1385
211	1386
4933	1387
9282	1388
506	1389
6863	1390
718	1391
259	1392
9469	1393
5045	1394
7800	1395
2226	1396
1079	1397
5369	1398
7661	1399
793	1400
1849	1401
2708	1402
7484	1403
6379	1404
6284	1405
4780	1406
9406	1407
8178	1408
9610	1409
5362	1410
6824	1411
1794	1412
4714	1413
35	1414
3218	1415
3271	1416
9138	1417
9653	1418
6660	1419
4938	1420
6792	1421
9184	1422
6011	1423
4090	1424
2954	1425
3516	1426
8371	1427
6626	1428
8691	1429
3864	1430
4638	1431
4930	1432
4951	1433
4934	1434
4925	1435
4927	1436
2607	1437
2395	1438
459	1439
5058	1440
6380	1441
9449	1442
5534	1443
6058	1444
4735	1445
2534	1446
7667	1447
3671	1448
7016	1449
3613	1450
1258	1451
5683	1452
7734	1453
1155	1454
5192	1455
3368	1456
9582	1457
1339	1458
8170	1459
1481	1460
297	1461
615	1462
5505	1463
7454	1464
2182	1465
